"Clave","Entidad","Municipio","Localidad","Ovitrampa","Pocision_X","Pocision_Y","FechaGeo"
16006000100580002,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061343,-102.368911743164,19.1161785125732,"13/01/2015"
16006000100580002,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061344,-102.369003295898,19.1169300079346,"13/01/2015"
16006000100580002,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061345,-102.369697570801,19.1170997619629,"13/01/2015"
16006000100580002,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061346,-102.369575500488,19.1163806915283,"13/01/2015"
16006000100580016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061337,-102.372230529785,19.1136226654053,"13/01/2015"
16006000100580016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061338,-102.37181854248,19.1140937805176,"13/01/2015"
16006000100580016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063601,-102.372383117676,19.1140899658203,"12/01/2017"
16006000100580016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063609,-102.371795654297,19.1134071350098,"12/01/2017"
16006000100580026,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061347,-102.373153686523,19.1168918609619,"13/01/2015"
16006000100580026,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061348,-102.373191833496,19.1175689697266,"13/01/2015"
16006000100580026,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061349,-102.372459411621,19.1175384521484,"13/01/2015"
16006000100580026,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061350,-102.372680664063,19.1169815063477,"13/01/2015"
16006000100580048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061339,-102.370231628418,19.1147994995117,"13/01/2015"
16006000100580048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061340,-102.370834350586,19.1149406433105,"13/01/2015"
16006000100580048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061341,-102.371032714844,19.1155014038086,"13/01/2015"
16006000100580048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061342,-102.370468139648,19.1153926849365,"13/01/2015"
16006000100590000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061369,-102.367492675781,19.1125545501709,"13/01/2015"
16006000100590000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061370,-102.366958618164,19.1130332946777,"13/01/2015"
16006000100590000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061371,-102.367332458496,19.1129951477051,"13/01/2015"
16006000100590000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063607,-102.367095947266,19.1126327514648,"12/01/2017"
16006000100590010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061363,-102.368110656738,19.1119060516357,"13/01/2015"
16006000100590010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061364,-102.368202209473,19.111515045166,"13/01/2015"
16006000100590010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061365,-102.368553161621,19.1116142272949,"13/01/2015"
16006000100590010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063544,-102.368553161621,19.1118583679199,"12/01/2017"
16006000100590012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061378,-102.36890411377,19.1128711700439,"13/01/2015"
16006000100590012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062933,-102.369255065918,19.1125392913818,"31/12/2015"
16006000100590012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063083,-102.369163513184,19.1128559112549,"27/07/2016"
16006000100590012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063084,-102.368995666504,19.1126098632813,"27/07/2016"
16006000100590028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062704,-102.367034912109,19.1140384674072,"29/12/2015"
16006000100590028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062705,-102.367172241211,19.1136627197266,"29/12/2015"
16006000100590028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063604,-102.366622924805,19.1138858795166,"12/01/2017"
16006000100590028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063606,-102.366638183594,19.1141452789307,"12/01/2017"
16006000100600016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061392,-102.36499786377,19.1114559173584,"13/01/2015"
16006000100600016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061393,-102.364799499512,19.1119136810303,"13/01/2015"
16006000100600016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061394,-102.365249633789,19.1117324829102,"13/01/2015"
16006000100600016,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063547,-102.365394592285,19.111328125,"12/01/2017"
16006000100600032,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062707,-102.361717224121,19.1144142150879,"29/12/2015"
16006000100600032,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063070,-102.362197875977,19.1140441894531,"26/07/2016"
16006000100600032,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063071,-102.362037658691,19.1143817901611,"26/07/2016"
16006000100600032,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063072,-102.361869812012,19.1141242980957,"26/07/2016"
16006000100600034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061396,-102.363540649414,19.1132583618164,"13/01/2015"
16006000100600034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061397,-102.363182067871,19.1133499145508,"13/01/2015"
16006000100600034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061398,-102.363342285156,19.1129932403564,"13/01/2015"
16006000100600034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063548,-102.363723754883,19.1129741668701,"12/01/2017"
16006000100600080,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061381,-102.367813110352,19.109432220459,"13/01/2015"
16006000100600080,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061382,-102.367683410645,19.1089458465576,"13/01/2015"
16006000100600080,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061383,-102.36824798584,19.1095104217529,"13/01/2015"
16006000100600080,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063069,-102.36808013916,19.1097087860107,"26/07/2016"
16006000100600084,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061389,-102.367073059082,19.1110000610352,"13/01/2015"
16006000100600084,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061390,-102.366729736328,19.1111869812012,"13/01/2015"
16006000100600084,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061391,-102.366218566895,19.1118755340576,"13/01/2015"
16006000100600084,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063546,-102.366989135742,19.1111545562744,"12/01/2017"
16006000100600088,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062943,-102.361000061035,19.1152420043945,"31/12/2015"
16006000100600088,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062945,-102.360816955566,19.11501121521,"31/12/2015"
16006000100600088,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062946,-102.359672546387,19.1155014038086,"31/12/2015"
16006000100600088,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063542,-102.359191894531,19.1156139373779,"12/01/2017"
16006000100610034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062947,-102.361083984375,19.1142826080322,"31/12/2015"
16006000100610034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062948,-102.360885620117,19.1142921447754,"31/12/2015"
16006000100610034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062949,-102.360961914063,19.1140918731689,"31/12/2015"
16006000100610034,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062950,-102.36116027832,19.1140651702881,"31/12/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061401,-102.362243652344,19.1130847930908,"13/01/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062708,-102.36238861084,19.113317489624,"29/12/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063053,-102.362037658691,19.1134357452393,"31/12/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063591,-102.362609863281,19.1129722595215,"12/01/2017"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061404,-102.363609313965,19.1120624542236,"13/01/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061405,-102.364028930664,19.1118583679199,"13/01/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061406,-102.36400604248,19.1115398406982,"13/01/2015"
16006000100610044,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063589,-102.364242553711,19.1114959716797,"12/01/2017"
16006000100610054,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061409,-102.364463806152,19.1104354858398,"13/01/2015"
16006000100610054,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061410,-102.364921569824,19.1103191375732,"13/01/2015"
16006000100610054,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061411,-102.364692687988,19.1107654571533,"13/01/2015"
16006000100610054,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063593,-102.364311218262,19.1110725402832,"12/01/2017"
16006000100610056,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061416,-102.364723205566,19.1096096038818,"13/01/2015"
16006000100610056,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061417,-102.365303039551,19.1093730926514,"13/01/2015"
16006000100610056,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061419,-102.365516662598,19.1087188720703,"13/01/2015"
16006000100610056,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063587,-102.365097045898,19.1087017059326,"12/01/2017"
16006000100610068,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063089,-102.36580657959,19.1101970672607,"27/07/2016"
16006000100610068,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063090,-102.365653991699,19.1100254058838,"27/07/2016"
16006000100610068,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063588,-102.366096496582,19.1096611022949,"12/01/2017"
16006000100610068,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063590,-102.365303039551,19.1105060577393,"12/01/2017"
16006000100610072,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061412,-102.363807678223,19.1101131439209,"13/01/2015"
16006000100610072,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061413,-102.364219665527,19.1098804473877,"13/01/2015"
16006000100610072,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061414,-102.364280700684,19.1092948913574,"13/01/2015"
16006000100610072,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063079,-102.363975524902,19.1096878051758,"27/07/2016"
16006000100610074,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061422,-102.366668701172,19.1076774597168,"13/01/2015"
16006000100610074,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062709,-102.36686706543,19.1078910827637,"29/12/2015"
16006000100610074,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063092,-102.366592407227,19.1079540252686,"27/07/2016"
16006000100610074,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063592,-102.366928100586,19.1075878143311,"12/01/2017"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061429,-102.361183166504,19.1103267669678,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061430,-102.361083984375,19.1094608306885,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061431,-102.36173248291,19.1097393035889,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063066,-102.36157989502,19.1101512908936,"26/07/2016"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061432,-102.360404968262,19.1083126068115,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061433,-102.359893798828,19.1082935333252,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061434,-102.359962463379,19.1076126098633,"13/01/2015"
16006000100620004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063067,-102.360473632813,19.1077747344971,"26/07/2016"
16006000100620030,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061436,-102.359222412109,19.1089134216309,"13/01/2015"
16006000100620030,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061437,-102.359001159668,19.1095733642578,"13/01/2015"
16006000100620030,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063518,-102.358604431152,19.1086196899414,"12/01/2017"
16006000100620030,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063519,-102.358604431152,19.1093044281006,"12/01/2017"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062961,-102.359802246094,19.1122760772705,"31/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062963,-102.35905456543,19.1121730804443,"31/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062965,-102.356994628906,19.1132164001465,"31/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062966,-102.359870910645,19.1119060516357,"31/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061444,-102.358573913574,19.1102123260498,"13/01/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062710,-102.357948303223,19.1102886199951,"29/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062711,-102.357261657715,19.1110172271729,"29/12/2015"
16006000100620036,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063065,-102.358535766602,19.1109352111816,"26/07/2016"
16006000100620064,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061424,-102.361152648926,19.1125888824463,"13/01/2015"
16006000100620064,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061425,-102.360618591309,19.1126251220703,"13/01/2015"
16006000100620064,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063585,-102.357048034668,19.1155986785889,"12/01/2017"
16006000100620064,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063586,-102.356864929199,19.1163082122803,"12/01/2017"
16006000100630000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061883,-102.355140686035,19.1118640899658,"15/01/2015"
16006000100630000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061884,-102.35514831543,19.1115264892578,"15/01/2015"
16006000100630000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063174,-102.354873657227,19.1117057800293,"12/08/2016"
16006000100630000,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063183,-102.355377197266,19.1117057800293,"12/08/2016"
16006000100630004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061870,-102.355880737305,19.111364364624,"15/01/2015"
16006000100630004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061871,-102.356109619141,19.1112403869629,"15/01/2015"
16006000100630004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061872,-102.355903625488,19.1111087799072,"15/01/2015"
16006000100630004,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061873,-102.355644226074,19.1112041473389,"15/01/2015"
16006000100630010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061874,-102.355476379395,19.1106548309326,"15/01/2015"
16006000100630010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061875,-102.354949951172,19.1106281280518,"15/01/2015"
16006000100630010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063191,-102.355201721191,19.110803604126,"12/08/2016"
16006000100630010,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063273,-102.355224609375,19.1104831695557,"10/01/2017"
16006000100630012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061885,-102.355667114258,19.1133918762207,"15/01/2015"
16006000100630012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061886,-102.355735778809,19.1126327514648,"15/01/2015"
16006000100630012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063180,-102.355491638184,19.1131706237793,"12/08/2016"
16006000100630012,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063265,-102.355926513672,19.1126766204834,"10/01/2017"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061892,-102.355308532715,19.1146240234375,"15/01/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061893,-102.355422973633,19.1149768829346,"15/01/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062749,-102.355224609375,19.1152229309082,"29/12/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063179,-102.355110168457,19.1148872375488,"12/08/2016"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061888,-102.354148864746,19.1146774291992,"15/01/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061889,-102.353820800781,19.1149101257324,"15/01/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061890,-102.354080200195,19.1151924133301,"15/01/2015"
16006000100630024,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061891,-102.354377746582,19.1149559020996,"15/01/2015"
16006000100630028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061887,-102.355155944824,19.1137447357178,"15/01/2015"
16006000100630028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062747,-102.354934692383,19.1135787963867,"29/12/2015"
16006000100630028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062748,-102.35489654541,19.1138534545898,"29/12/2015"
16006000100630028,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063269,-102.354705810547,19.1135921478271,"10/01/2017"
16006000100630042,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061895,-102.355484008789,19.1158447265625,"15/01/2015"
16006000100630042,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061896,-102.355644226074,19.116247177124,"15/01/2015"
16006000100630042,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063181,-102.355834960938,19.1158676147461,"12/08/2016"
16006000100630042,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063267,-102.35570526123,19.1154956817627,"10/01/2017"
16006000100630046,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061903,-102.353561401367,19.1158008575439,"15/01/2015"
16006000100630046,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061904,-102.353202819824,19.1161365509033,"15/01/2015"
16006000100630046,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061905,-102.35285949707,19.1157684326172,"15/01/2015"
16006000100630046,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061906,-102.353302001953,19.1153831481934,"15/01/2015"
16006000100630048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061898,-102.354972839355,19.117259979248,"15/01/2015"
16006000100630048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063175,-102.35489654541,19.1168060302734,"12/08/2016"
16006000100630048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063176,-102.355072021484,19.1164817810059,"12/08/2016"
16006000100630048,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063268,-102.355186462402,19.1164970397949,"10/01/2017"
16006000100640002,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160061954,-102.348068237305,19.1078796386719,"17/01/2015"
